"videoId","title","author","viewCount","likes","dislikes","tags","lengthSeconds","ImageClasses","TextDensity","Liveliness","SubjectSize","BGLightingRatio","Brightness","BGColorSimplicity","VoiceFrequencies","NonVoiceFrequencies","IsEducational"
"XZSnRjDRrvY","BEST USB-C Hub / Dongle - What to buy??","Matt Granger",475325,5917,373,"[""matt"",""granger"",""matt granger"",""advice"",""photography"",""photo"",""tips"",""tutorial"",""DSLR"",""GYGO"",""get your gear out"",""USB"",""USB-c"",""thunderbolt"",""thunberbolt 3"",""vs"",""3.1"",""dongle"",""donglebook"",""macbook"",""mac"",""apple"",""adapter"",""dock"",""hyper"",""sanho"",""verbatim""]",1101,"{""power_drill"":0.57154554,""joystick"":0.74545395,""Polaroid_camera"":0.69927365,""iPod"":0.5312608,""hand-held_computer"":0.57892317,""laptop"":0.62221324,""switch"":0.48792407,""basketball"":0.4954496,""computer_keyboard"":0.4754832,""desk"":0.63975143,""modem"":0.8378845,""web_site"":0.90967107,""notebook"":0.50024605}","0.0018022306855277476","1.912893729059429","0.21260181942177497","0.314505445152756","110.4420187486777","0.7234772803696652","24.616597770347074","1.8996919393539429",0
"PDrSs9rbPn4","Chimica 01 Struttura atomica: particelle fondamentali dell'atomo","Ryo Saeba",82580,203,3,"[""videolezioni"",""università"",""chimica"",""Chemistry (Field Of Study)"",""Atom (Literature Subject)"",""Particle"",""Struttura atomica"",""particelle fondamentali dell'atomo""]",2667,"{""analog_clock"":0.5696792,""television"":0.543113,""iPod"":0.50823265,""cash_machine"":0.84683853}","0.1774992055657269","0.5052181957178195","0.20103062497870483","0.2217966079509475","91.39440443030418","0.7464915968176083","4.958275537761487","0.4958343207836151",1
"_Y9EZcw5zaA","PRONUNCIA INGLESE PER ITALIANI","john peter sloan",1930965,18486,595,"[""pronuncia"",""inglese"",""john"",""peter"",""sloan"",""instant"",""english"",""peronuncia inglese per italiani"",""john peter sloan"",""English"",""pronuncia inglese""]",589,"{""harmonica"":0.51684767,""bulletproof_vest"":0.6350267,""jersey"":0.64969796,""sweatshirt"":0.45749044}","0.02433317071103974","1.9752151967420992","0.2131775695769562","0.3680267378779498","173.3466045468066","0.8137145634062937","15.477650982365935","1.108757734298706",1
"qPrxInnjdvg","Le idee fondamentali della fisica delle particelle, M.Mangano","INFN LNF - Laboratori Nazionali di Frascati",71417,375,18,"[""Physics (Idea)"",""Particle Physics (Field Of Study)"",""Istituto Nazionale Di Fisica Nucleare"",""CERN (Organization)"",""Seminar (Type Of Conference)"",""Standard Model (Idea)""]",4901,"{""envelope"":0.45520732,""analog_clock"":0.6667333,""barbershop"":0.64273643,""menu"":0.45673925,""rubber_eraser"":0.65645206,""cash_machine"":0.5234221,""stethoscope"":0.51238155,""web_site"":0.9027839,""lab_coat"":0.5655157,""shoe_shop"":0.94832027}","0.014329691697067149","0.5798555909563176","0.19957647241313448","0.2689483889884654","164.47619615172","0.7543155983517881","4.884804074017741","0.48293352127075195",1
"Jtpv39DeWpc","Robespierre e il Terrore","Treccani Scuola",4702,53,4,"[""STORIA""]",279,"{""castle"":0.6604726}","0.00000000000","1.2643004908706204","0.20532592552123788","0.07958655084105955","150.6853502674987","0.7688883172672244","15.27402204170509","1.6702044010162354",1
"y6fPilMJHsE","Il Calcolo Differenziale","Fisico Ph92",12173,141,11,"[""calcolo differenziale"",""l'universo della meccanica"",""meccanica"",""matematica"",""goldstein""]",1544,"{""rotisserie"":0.67863977,""steel_arch_bridge"":0.58615845,""sliding_door"":0.6086247,""oscilloscope"":0.9999684,""lab_coat"":0.66953075,""crossword_puzzle"":0.53440714,""wine_bottle"":0.6214017,""unicycle"":0.9777955,""microwave"":0.55754066,""minivan"":0.5595568,""book_jacket"":0.48733407,""crane"":0.9218621,""bicycle-built-for-two"":0.6472717,""balloon"":0.6962739,""violin"":0.52737147,""odometer"":0.96358037,""restaurant"":0.6360382,""photocopier"":0.8313293,""quill"":0.9750862,""monitor"":0.47554463,""brass"":0.8459943,""menu"":0.93296176,""guillotine"":0.5511939,""cello"":0.6624157,""lakeside"":0.5262463,""thresher"":0.52141666,""candle"":0.5126661,""safe"":0.5763031,""ping-pong_ball"":0.9087533,""lumbermill"":0.8939303}","0.013175976787659976","0.5610099704822696","0.1898914113448997","0.46927892566805207","87.24606586583819","0.7388572364238544","14.655758055918358","0.5634145736694336",1
"_BXYFubygkM","Reazioni chimiche","Agora Scienze Biomediche",27242,145,3,"[""scienze"",""biomediche"",""istruzione"",""video didattici"",""lezione"",""Agora"",""Lesina"",""Fraccacreta"",""medicina"",""reagenti"",""prodotti"",""stechiometria"",""bilanciamento"",""moli"",""molarità"",""reazione di sintesi"",""reazione di decomposizione"",""reazione di scambio semplice"",""reazione di doppio scambio"",""redox"",""ossidante"",""riducente"",""ROS"",""RNS"",""Haber-Weiss""]",1566,"{""oscilloscope"":0.93955475,""scoreboard"":0.63476247}","0.21148659483225438","0.6774350976316067","0.21191221903061055","0.4185901958683384","88.4675902481925","0.6544917448432165","27.943044182993408","1.241254448890686",1
"eIpFQGGuALc","Anteprima Beta World of Warcraft: Warlords of Draenor","ReHWolution",507,19,0,"[""fantasy"",""let's play world of warcraft"",""mekgineer thermaplugg"",""misha"",""naz'grel"",""nefarian"",""onyxia"",""razorgore the untamed"",""renault mograine"",""rend"",""rexxar"",""shandris feathermoon"",""stalvan mistmantle"",""sylvanas windrunner"",""the prophet skeram"",""thrall"",""tirion fordring"",""tyrande whisperwind""]",1201,"{""throne"":0.7548852,""wall_clock"":0.456725,""slot"":0.8908258,""brass"":0.54360783,""abaya"":0.6178783,""freight_car"":0.49862823,""altar"":0.92484796,""theater_curtain"":0.505222,""bookshop"":0.48683673,""comic_book"":0.5722799,""garbage_truck"":0.5585252,""steam_locomotive"":0.497489,""shoe_shop"":0.55749184}","0.007360477639457112","1.4537922333501563","0.1978904189741562","0.6782954792435341","57.3625726756166","0.7062581929610575","13.255879526437699","1.6572436094284058",0
"5kpVl6YJzpk","Evoluzione dei modelli atomici","Giovanni Pacifico",17302,41,9,"[""giovanni pacifico"",""iti valitutti"",""iis parmenide"",""roccadaspide(sa)"",""elettronica"",""atomo di bohr"",""modelli atomici"",""atomo""]",253,"{""envelope"":0.7926188,""web_site"":0.9931265}","0.052223140896490536","0.06927381885963","0.1907974916218872","0.06170986573708646","227.0870362967295","0.6126072272057543","8.056302319515565","0.4406319558620453",1
"AwAVQ0RiwPw","Dalla fuga di Luigi XVI all'instaurazione della Repubblica","Treccani Scuola",4826,39,1,"[""STORIA""]",312,"{""street_sign"":0.6999423,""carton"":0.6749375,""castle"":0.692987}","0.0002866148602655981","1.127912393696521","0.20192346809051614","0.07474091397975662","147.00155260277606","0.7732911124618614","15.464646166199445","1.9684975147247314",1
"ecaGFISlQXk","La Rivoluzione Francese","Duccio Incagli",14522,121,9,"[]",320,"{""tray"":0.47944584,""envelope"":0.8078278,""parachute"":0.7339772,""airship"":0.95865566,""altar"":0.9138626,""triumphal_arch"":0.49055797,""hourglass"":0.57582766,""web_site"":0.7829126}","0.009298194548246541","1.961965546969939","0.20339792312161076","0.19784092076293747","216.33608106424074","0.6843110019149666","20.105323904944377","1.1806334257125854",1
"MEysDZDzyIw","Introduzione alle equazioni chimiche","La Chimica per Tutti!",9804,212,4,"[""Chimica"",""lezioni di chimica"",""Chimica Generale"",""chimica inorganica"",""esercizi di chimica""]",698,"{""web_site"":0.9741401,""lab_coat"":0.4667427}","0.0011042038196454312","1.0286283463932746","0.15505825561208006","0.3452872323458635","229.1682415364587","0.8026537467700244","20.183509885289308","1.7330175638198853",1
"3dIbFvX_zCE","Michelangeo Mangano - Viaggio all'interno dell'atomo","Liceo Scientifico Leonardo da Vinci - Maglie",1782,8,2,"[]",4555,"{""book_jacket"":0.5811494,""mortarboard"":0.5377592,""barbell"":0.9458736,""menu"":0.9221562,""balance_beam"":0.5758753,""lab_coat"":0.45949516,""butcher_shop"":0.61716217,""envelope"":0.66246754,""vacuum"":0.46995586,""stage"":0.5463486,""pajama"":0.48820376,""folding_chair"":0.65517336,""medicine_chest"":0.7874396,""web_site"":0.9415966,""shoe_shop"":0.530443}","0.10347693932172417","0.00000000000","0.20153298611111112","0.2757774134893245","195.1009113290483","0.583033654698582","68.17406042209817","3.0485687255859375",1
"_ZB4aUMVKS0","OSSIDO-RIDUZIONI_1.mp4","Antonio Liperoti",43899,290,11,"[""ossidoriduzioni"",""lezionichimica"",""liperoti"",""oxide"",""reductions"",""oxidant"",""and"",""reductant"",""chemistry""]",543,"{""book_jacket"":0.87394226,""suit"":0.6371128,""balance_beam"":0.8622081}","0.0338473363065301","0.6348393738724804","0.18011382792620845","0.19083808901392793","127.29618563798759","0.5791461712786246","11.818909292258686","1.1156635284423828",1
"d6c6uIyieoo","Riemann Hypothesis - Numberphile","Numberphile",2182625,30371,378,"[""numberphile"",""Riemann Zeta Function (Concepts/Theories)"",""Bernhard Riemann (Author)"",""Riemann Hypothesis (Idea)"",""Leonhard Euler (Author)"",""millennium problems"",""clay"",""Millennium Prize Problems"",""mathematics"",""edward frenkel""]",1023,"{""book_jacket"":0.72524965,""syringe"":0.75534606,""envelope"":0.85043806,""remote_control"":0.88686186,""traffic_light"":0.8499204,""barometer"":0.5336785,""rule"":0.7485567,""bookcase"":0.4616682,""menu"":0.8005549}","0.080509757830844","0.6331780721719849","0.19019732500168124","0.14554494449382996","151.88179426347685","0.7789097810734468","21.948552048747906","1.0740805864334106",1
"zLAMv1vDSgo","L'atomo. Definizione e struttura. Riassunto per il Test di Medicina.","TD medicina",10478,158,4,"[""test medicina"",""test professioni sanitarie"",""test veterinaria"",""test ammissione"",""ammissione medicina"",""ammissione veterinaria"",""ammissione professioni sanitarie"",""facoltà a numero chiuso"",""atomo definizione"",""atomo struttura"",""atomo riassunto"",""elettroni e protoni"",""numero di massa"",""massa atomica"",""isotopi""]",633,"{""envelope"":0.8284385,""menu"":0.7274339,""cash_machine"":0.72890985}","0.002689474844123645","0.6840608110892356","0.1033276969178083","0.07348531291929315","242.3434531148072","0.911114549358556","13.002359575073777","0.9694740176200867",1
"wLpOb7vYwk0","reazioni di sintesi e decomposizione","Giovanna Fonda",21297,288,3,"[""iMovie""]",286,"{""envelope"":0.5727123,""menu"":0.63288355}","0.3139903780913807","0.00000000000","0.16904447015499036","0.05628597797768319","141.28857930080295","0.8146671588028758","8.92577896817593","1.0798105001449585",1
"Am8KoqLFLHg","IMPARARE L'INGLESE: 150 Frasi fondamentali in inglese per principianti 🇬🇧 🇬🇧 🇬🇧  ✔","Lingo Boltz",212594,1694,175,"[""corso di inglese"",""imparare l'inglese"",""frasi utili"",""frasi fondamentali"",""inglese"",""vocabolario"",""vacanze"",""frasi in inglese"",""150 frasi"",""corso gratis"",""audio"",""inglese per principianti"",""lezione"",""frasi essenziali"",""lingoboltz-it"",""lingoboltz-it-en""]",1754,"{""book_jacket"":0.6098091}","0.00000000000","0.1136849139146744","0.19603851973490224","0.29123450608457263","130.5694432142384","0.7961168290354447","10.210455643975845","0.5033696293830872",1
"0toqxbv3tRQ","La Rivoluzione Francese: il video completo","ScuolaInterattiva",184575,1092,75,"[""Scuola Interattiva"",""paolo scorzoni"",""video per la scuola media"",""mappe per apprendere"",""corso di storia"",""Rivoluzione"",""Francese"",""Robespierre"",""Danton"",""Marat""]",481,"{""envelope"":0.91092026,""web_site"":0.8067932}","0.6413006698372722","0.19180508731582152","0.13552732505655618","0.10383735355028878","245.16563479876297","0.857322028218266","44.838581449273654","2.7854208946228027",1
"NCnYYuU-deE","Regola dell'incrocio","Giovanna Fonda",26641,386,4,"[""iMovie""]",553,"{""crossword_puzzle"":0.6855162,""hand_blower"":0.49445382,""shower_curtain"":0.5021279,""refrigerator"":0.5896522}","0.09246796242707331","0.13641420354405814","0.19815518291320267","0.08071092912464244","133.42841336484315","0.7785657808728871","8.823795501671972","1.1662660837173462",1
"oc0M1o8tuPo","Indeterminate: the hidden power of 0 divided by 0","Mathologer",683992,12131,392,"[""Mathologer"",""Mathematics"",""Math"",""Maths"",""indeterminate form"",""0/0"",""zero divided by zero"",""infinity"",""Newton"",""calculus"",""paradox"",""indeterminate""]",753,"{""street_sign"":0.5799804,""punching_bag"":0.7973381,""jersey"":0.50367564,""black-and-tan_coonhound"":0.63737786,""traffic_light"":0.50451314,""abaya"":0.6698618}","0.07055111887246532","1.6256362294716775","0.22969631387466818","0.3963585132082951","210.53743856457774","0.7115294714242824","13.265447889387447","0.746875524520874",1
"GToOGb7B29Q","Introduzione Alla Fisica Moderna 1","physicsit",6668,33,1,"[""meccanica"",""quantistica""]",2919,"{""book_jacket"":0.5295679,""swab"":0.46575478,""oscilloscope"":0.5038911,""monitor"":0.7453444,""suit"":0.71947205,""wardrobe"":0.52578306,""cash_machine"":0.58742315,""plate_rack"":0.5963879}","0.012923481670589078","4.278871810166195","0.1869835397189257","0.3775090202091431","111.54914996104527","0.7192638430046148","6.1575425414843465","0.578359842300415",1
"Xq4cTfoGJ-Y","I LEGAMI CHIMICI spiegati in modo semplice","marina pescarmona",104965,389,56,"[""legame"",""ionico"",""covalente"",""elettronegatività"",""polarità"",""molecolare"",""legami"",""chimici"",""profpesca""]",628,"{""web_site"":0.9214917}","0.017091358616527694","0.26891778644258185","0.18409125608476273","3.2910788888070814","28.62992080039746","0.8739198151125386","12.372322217080434","0.8806981444358826",1
"QwlBZc9MrJA","Cambridge English: Preliminary for Schools, Victoria and Chiara","Cambridge English",1691162,8666,506,"[""Cambridge English"",""Cambridge ESOL"",""ESOL"",""Cambridge"",""English"",""Language"",""Learning"",""Learn"",""Teaching"",""English Language"",""Language Acquisition"",""Education (Professional Field)"",""English test"",""Test (assessment) English test"",""Test (assessment)"",""Speaking"",""Listening"",""Reading"",""Writing"",""Lessons"",""School"",""Teacher"",""Student"",""English-language Learner"",""Exam"",""Educational"",""Cambridge University."",""Students"",""Free"",""University Of Cambridge ESOL Examinations (Organization Member)"",""PET"",""Preliminary for Schools""]",688,"{""ski"":0.50994784,""photocopier"":0.5811116,""ping-pong_ball"":0.63164926}","0.012127207235806174","0.40743911391517523","0.21263208219888474","0.09975960031588382","129.8020385935272","0.6769221353153774","14.239611173074119","0.9488823413848877",1
"xUqjJce6d88","BIGnomi - Ugo Foscolo (Claudio Santamaria)","RossoRampante",173219,2171,50,"[""BIGnomi"",""Rai"",""Ugo Foscolo"",""Claudio Santamaria"",""I sepolcri"",""Raul Cremona""]",254,"{""suit"":0.74217534,""abaya"":0.90520316,""web_site"":0.6765409}","0.201579980432572","0.10248463260196841","0.21122989201721093","0.21719185778744737","175.60063444501438","0.8713241730210705","45.37783807557535","2.162605047225952",1
"At7OzVOtezA","La struttura dell'atomo - Lezione animata","delaurus",58705,334,25,"[""atomo"",""lezione"",""animazione"",""scuola"",""struttura"",""chimica"",""Atom (Literature Subject)"",""atom"",""school"",""lesson"",""animation"",""Lessons"",""Teacher"",""Education"",""Students"",""Learn""]",198,"{""pay-phone"":0.91628045,""jersey"":0.5988877}","0.054853347659336193","0.7116345785925741","0.13455289299950166","0.287359562724322","97.22021334022328","0.8437619163007593","94.55157520798245","4.328432559967041",1
"0j4A2n3nRBg","Napoleone","ProfDellOrto",26375,336,35,"[""Napoleone"",""Bonaparte"",""didattica capovolta"",""scuola secondaria di primo grado"",""didattica 2.0"",""flipped classroom""]",527,"{""book_jacket"":0.7261941,""envelope"":0.5181512,""menu"":0.6116659,""refrigerator"":0.49213734,""web_site"":0.7789838}","0.4300206929316137","0.5007468507351578","0.23598760147133427","0.09404254614404865","182.50598188379928","0.7419061515675222","7.022259802081571","0.8766500949859619",1
"c3lNmMxGDXE","come si bilancia una reazione","Giovanna Fonda",127367,3278,37,"[""iMovie""]",480,"{""book_jacket"":0.6036388,""menu"":0.8912758}","0.24211208207004578","0.00000000000","0.19932496146344514","0.07208784200681245","136.82146331752548","0.7389124433748583","1.8946413074969877","0.23019975423812866",1
"IouYYcR_Ges","Chimica 04 Struttura atomica: strutture elettroniche degli atomi polielettronici","Ryo Saeba",11477,43,0,"[""Lez"",""strutture"",""Struttura"",""atomica"",""polielettronici"",""atomi"",""elettroniche"",""Struttura atomica"",""strutture elettroniche"",""atomi polielettronici"",""chimica""]",2562,"{""crossword_puzzle"":0.75070614,""screen"":0.5288207,""scoreboard"":0.7515568,""menu"":0.5223901,""lab_coat"":0.96942747}","0.2046773802431955","1.3286058738313873","0.2009462540750824","0.12888686386678538","105.85668316654896","0.7341105187537806","5.831248484378024","0.5327911376953125",1
"kJzSzGbfc0k","What Is A Paradox?","Vsauce2",2203096,70385,2690,"[""vsauce"",""vsauce2"",""vsause"",""vsause2"",""What Is A Paradox"",""Paradox Definition"",""Paradox"",""Paradox Explained"",""Paradox Explaination"",""Types Of Paradoxes"",""Paradoxes"",""The Grandfather Paradox"",""Achilles and the Tortoise"",""Veridical Paradox"",""Falsidical Paradox"",""Antinomy"",""Monty Hall Problem"",""Monty Hall Game"",""Monty Hall Paradox"",""Faint Young Sun Paradox"",""W.V. Quine""]",871,"{""pinwheel"":0.61485577,""carton"":0.67500633,""mortarboard"":0.5619083,""kimono"":0.63963383,""syringe"":0.74184734,""envelope"":0.7945898,""analog_clock"":0.576102,""stage"":0.82779187,""candle"":0.47334826,""pajama"":0.9516719,""shower_curtain"":0.6344711,""Band_Aid"":0.47789475,""web_site"":0.998992}","0.03443488638413225","0.5744274207523891","0.20486357509489295","0.5856937352971936","139.99223538863006","0.6134332244220146","25.91467981948839","1.6171513795852661",0
"RdV6Z4CbkXo","OSSIDO-RIDUZIONI - Bilanciamento con il Metodo delle Semireazioni_1.mp4","Antonio Liperoti",100293,518,25,"[""liperoti"",""ossidoriduzioni"",""bilanciamento"",""redox"",""lezionichimica"",""oxidereductios"",""lessonschemitry"",""balancechemicalreactio""]",644,"{""racket"":0.47411436,""volcano"":0.661836,""suit"":0.54394937,""menu"":0.46188268,""balance_beam"":0.79436874,""web_site"":0.9328639}","0.01668096338249141","0.068785451158715","0.18983059686080175","0.21515982816885368","123.9369795216339","0.6371246773027667","8.370247315360977","0.9099030494689941",1
"VMSXrxoP_cY","Come ricordare i vocaboli in inglese","Matteo Salvo",202612,2131,177,"[""Inglese"",""Impara l'inglese"",""Matteo Salvo"",""P.A.V.""]",906,"{""unicycle"":0.9930091,""suit"":0.84041655,""abaya"":0.64988446,""parallel_bars"":0.81262386,""crutch"":0.4669702}","0.0017724662252401424","0.41926392653856603","0.18766748028969577","0.2875267315048566","197.99476046345956","0.7667807362333461","34.739611508033725","1.8163963556289673",0
"vQOby7llvjY","Le so tutte... o quasi - Il Collegio 2","Rai",1245439,13466,377,"[""Il collegio"",""collegio"",""aspiranti concorrenti"",""concorrenti"",""provini"",""anteprima"",""anteprime"",""prove"",""scuola"",""docufiction"",""reality"",""reality show"",""passato"",""1960"",""anni 60"",""60"",""1961"",""nuova edizione"",""nuova stagione"",""seconda stagione"",""seconda edizione"",""programma tv"",""video"",""puntata"",""puntate"",""puntata di ieri"",""ultima puntata"",""settembre 2017"",""settembre"",""2017"",""rai"",""rai2"",""rai 2"",""raidue"",""rai due""]",163,"{""abaya"":0.9546083}","0.05776828041249963","0.7202150551460829","0.20281415231833025","0.13351900437118497","163.83634649350728","0.664833308854544","13.213434148697978","1.1788033246994019",0
"kUXNIkptIIk","Lezione 1a","Unicas - Ingegneria",88302,400,9,"[""Fisica generale"",""Ingegneria"",""Ingegneria industriale"",""Lezioni""]",3030,"{""fountain"":0.45051587,""stage"":0.60782844,""torch"":0.94925034,""monitor"":0.46508607,""suit"":0.57847923,""brass"":0.8412367,""bow"":0.47571155,""menu"":0.7932952,""cash_machine"":0.6191136}","0.0034362573768108745","0.192964284409322","0.1811389174348116","0.13134250288350124","140.05710999133245","0.7895320415005812","6.873412088397499","1.05085027217865",1
"onzBYbPZwg0","Rivoluzione francese","Alessandra Guglielmetti",32106,299,27,"[]",896,"{""book_jacket"":0.8082546,""web_site"":0.93932796}","0.6203919827542232","0.9498673608179121","0.2112028608668874","0.12920122669901715","224.00955878156347","0.7445011235612052","4.904108383868292","0.5426821708679199",1
"zPFGCvPF9mY","COMPOSTI CHIMICI - Idrossidi.mp4","Antonio Liperoti",56092,552,14,"[""liperoti"",""compostichimici"",""idrossidi"",""lezionichimica""]",698,"{""book_jacket"":0.5576059,""wardrobe"":0.48185635,""balance_beam"":0.67878693,""web_site"":0.4690803}","0.12680321163935535","0.0987127186701848","0.17416327457264946","0.4845383497112987","129.71370992588152","0.728799045138888","7.843801460239021","0.5838221907615662",1
"FkdGNi94OYw","Il Calcolo Quantistico 2","physicsit",5624,51,4,"[""meccanica"",""quantistica""]",2306,"{""cash_machine"":0.8409584,""web_site"":0.50149786}","0.0026369057696826697","4.5895053619977135","0.20585632124172776","0.2711579996076192","111.33478735751669","0.6375792594902361","5.944908843480703","0.24286755919456482",1
"-dhHrg-KbJ0","e to the pi i for dummies","Mathologer",1367020,29473,752,"[""Mathologer"",""Mathematics"",""Math"",""Maths"",""Euler's identity"",""e to the pi i"",""e^pi*i=-1"",""Euler's formula"",""exponential function"",""compound interest"",""Gelfond's constant"",""e to the pi"",""2.718"",""Pi"",""The Simpsons"",""Homer Simpson"",""Homer cubed"",""e to the i pi"",""proof""]",951,"{""ski"":0.7711037,""mountain_tent"":0.6172244,""bow"":0.6408172,""abaya"":0.60994446,""web_site"":0.4757479}","0.038775831604176775","1.0021673468473327","0.21126155497494226","0.29309077024454055","204.0338277477924","0.708169076022186","13.821584357960054","0.8147528171539307",1
"AhPQdOdnM2M","REAZIONI CHIMICHE Classificazione-3.mp4","Antonio Liperoti",20673,119,1,"[""liperoti"",""reazionichimiche"",""lezionichimiche""]",492,"{""book_jacket"":0.5850081,""safe"":0.7388229,""balance_beam"":0.8594225,""lab_coat"":0.45691925,""web_site"":0.4817314}","0.006466178648056137","0.10445331929302505","0.17338120171605884","0.2173460891974313","134.17428145975802","0.7292872874715044","11.650969026902327","0.7109186053276062",1
"2nAnT3PASak","British vs American | English Pronunciation Lesson","Anglo-Link",5793989,55807,1927,"[""British"",""American"",""British Pronunciation"",""American Pronunciation"",""British vs American"",""American vs British"",""British Pronunciation Lesson"",""American Pronunciation Lesson"",""English Lesson"",""English"",""English speaking lesson"",""Speaking"",""Accent"",""British Accent"",""American Accent"",""British vs American Accent""]",401,"{""digital_clock"":0.8395084,""cloak"":0.45181525,""torch"":0.9246417,""abaya"":0.76498884}","0.02273180912198802","2.1578766651697703","0.19679170055472117","0.3413178680918411","144.00215550511447","0.6829745956894395","17.793958377576654","1.1439875364303589",1
"SCKHkrxiAwk","La Rivoluzione Francese","Elena DF",361744,1811,205,"[]",5416,"{""digital_clock"":0.49003333,""fountain"":0.67636317,""punching_bag"":0.6761822,""marimba"":0.8370813,""cannon"":0.74288744,""maze"":0.96988803,""lab_coat"":0.69379807,""gong"":0.57330084,""altar"":0.4884563,""crossword_puzzle"":0.6173448,""triumphal_arch"":0.48986936,""missile"":0.55002844,""barbershop"":0.50465477,""schooner"":0.4647657,""shower_curtain"":0.627185,""vestment"":0.55461955,""shoe_shop"":0.5816037,""palace"":0.8506905,""book_jacket"":0.83764017,""French_loaf"":0.51510656,""ant"":0.67217606,""mortarboard"":0.505863,""restaurant"":0.6034325,""breastplate"":0.65297407,""torch"":0.81147176,""quill"":0.88617146,""manhole_cover"":0.5663383,""crate"":0.772539,""brass"":0.5487089,""abaya"":0.4982863,""guillotine"":0.98293984,""beaker"":0.62335837,""academic_gown"":0.47649822,""vulture"":0.4920673,""butcher_shop"":0.71562433,""fire_screen"":0.9336477,""envelope"":0.4613962,""horse_cart"":0.9411669,""cloak"":0.45279536,""turnstile"":0.58017516,""comic_book"":0.91880804,""ocarina"":0.73607177,""fur_coat"":0.9071974,""wing"":0.7322936,""bagel"":0.62398803,""web_site"":0.59921217}","0.004224759968763428","0.5504528475198881","0.1935854983536027","0.40051467877687774","100.54302493302387","0.6958814478784038","24.471716725127465","1.44512939453125",1
"qfsXr4Wirj8","I° Lezione di Chimica Modelli e Orbitali Atomici","Giuliano Messina",54365,200,26,"[]",805,"{""envelope"":0.9338288,""analog_clock"":0.4575664,""tennis_ball"":0.99485815,""punching_bag"":0.93335706,""web_site"":0.9791804}","0.30645377439521393","0.8142357767449266","0.16211414439002825","0.11649419672769123","233.6869030477328","0.8559983834557692","63.532592937096595","2.5246784687042236",1
"2nssGKBJbaM","la presa della bastiglia","didatticait",13878,68,1,"[]",474,"{""palace"":0.66288394,""book_jacket"":0.45711392,""plunger"":0.6930375,""church"":0.483777,""rule"":0.49385476,""picket_fence"":0.71621,""cinema"":0.6219298,""suit"":0.7886399,""bannister"":0.9569737,""prison"":0.880429,""space_shuttle"":0.80900806}","0.0008549711749633969","1.7270234496776875","0.20637329059829046","0.2565285031657968","102.56854562856115","0.738080386396012","56.6758026990632","6.1530656814575195",1
"sD0NjbwqlYw","Visualizing the Riemann zeta function and analytic continuation","3Blue1Brown",997772,24513,266,"[""Riemann"",""Riemann hypothesis"",""zeta function"",""mathematics"",""complex analysis"",""Riemann zeta function"",""one"",""blue"",""analytic continuation"",""brown"",""math"",""three"",""3b1b""]",1331,"{""nematode"":0.5354845,""oscilloscope"":0.9996061,""scoreboard"":0.7158294,""window_screen"":0.6176763,""web_site"":0.58417225,""spider_web"":0.9745035}","0.010942532237362716","0.7022849517136973","0.16918681198063906","1.2721555825321926","14.792177838949927","0.8514014178017647","52.82294865158464","1.1025387048721313",0
"81pTSn6xsJA","COMPOSTI CHIMICI - Sali - 1 di 4.mp4","Antonio Liperoti",112259,652,18,"[""liperoti"",""compostichimici"",""sali"",""lezionichimica""]",556,"{""book_jacket"":0.5699797,""digital_clock"":0.7590324,""jellyfish"":0.5380077,""daisy"":0.7105804,""balance_beam"":0.8188103}","0.004635854763220697","0.1298132265873744","0.18183475439212177","0.15743663945704708","132.18544742082506","0.7394938126116646","8.619774789567291","0.7719406485557556",1
"PRf6iP-v6vI","John Peter Sloan, ","Libri Mondadori",57854,289,12,"[""English Language (Language In Fiction)"",""Pronunciation (Website Category)"",""john peter sloan"",""english express"",""corso inglese"",""preposizioni inglesi""]",298,"{""lab_coat"":0.6403956,""web_site"":0.51210594}","0.009438720740416568","1.7150227666356181","0.1580476121845844","0.188903825070892","238.23671561903637","0.7655616642480386","7.962189799914476","0.7106524109840393",0
"p25diGY3Lwo","Chimica 05 Struttura atomica: proprietà periodiche. Esercitazione numerica sul concetto di mole","Ryo Saeba",10622,40,2,"[""Struttura"",""mole"",""Esercitazione"",""proprietà"",""Lez"",""periodiche"",""numerica"",""concetto"",""atomica"",""Chimica""]",2546,"{""crossword_puzzle"":0.77596176,""slide_rule"":0.51261526,""menu"":0.712708,""cash_machine"":0.83301455,""lab_coat"":0.9064297}","0.10958249921918405","1.5101905333334147","0.1955386525629363","0.10999241283233947","117.94437991819169","0.6885737033666965","5.516757581844081","0.4953760802745819",1
"KPpC3qVE5PQ","La Rivoluzione francese - III parte. Il Terrore e il Termidoro","Marco Colonna",9425,65,8,"[]",410,"{""harvester"":0.6264665,""book_jacket"":0.9540523,""hay"":0.7478694,""balloon"":0.91716075,""envelope"":0.62284976,""carton"":0.797664,""jigsaw_puzzle"":0.61455935,""web_site"":0.63464,""butcher_shop"":0.6229921}","0.009068434091364846","1.3273024212327313","0.2300531093348662","0.5869459592215838","101.94506745717358","0.6326902116217168","12.193500106664793","0.5964951515197754",1
